tradition,filename,filepath,commons_title,kept,width,height,licence,artist,credit,description,descriptionurl,source
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Krishna_Ferrying_Radha_Across_the_Yamuna_River_-_2003.129.a_-_Cleveland_,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Krishna_Ferrying_Radha_Across_the_Yamuna_River_-_2003.129.a_-_Cleveland_,"File:India, Calcutta, Kalighat painting, 19th century - Krishna Ferrying Radha Across the Yamuna River - 2003.129.a - Cleveland Museum of Art.tif",no,4389,7347,CC0,anonymous,https://clevelandart.org/art/2003.129.a,"These two images are taken from popular dramas where Krishna, lover of the cowgirls (gopis), disguises himself as a boatman to ferry a demure Radha, his favorite gopi. It depicts devotion and the intensity of separated lovers. One of these paintings includes an unfinished image of a woman while the ","https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Krishna_Ferrying_Radha_Across_the_Yamuna_River_-_2003.129.a_-_Cleveland_Museum_of_Art.tif",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Krishna_Ferrying_Radha_Across_the_Yamuna_River_-_2003.130_-_Cleveland_Mu,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Krishna_Ferrying_Radha_Across_the_Yamuna_River_-_2003.130_-_Cleveland_Mu,"File:India, Calcutta, Kalighat painting, 19th century - Krishna Ferrying Radha Across the Yamuna River - 2003.130 - Cleveland Museum of Art.tif",no,4498,6441,CC0,anonymous,https://clevelandart.org/art/2003.130,"These two images are taken from popular dramas where Krishna, lover of the cowgirls (gopis), disguises himself as a boatman to ferry a demure Radha, his favorite gopi. It depicts devotion and the intensity of separated lovers. One of these paintings includes an unfinished image of a woman while the ","https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Krishna_Ferrying_Radha_Across_the_Yamuna_River_-_2003.130_-_Cleveland_Museum_of_Art.tif",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Krishna_Standing_by_Radha_who_is_Seated_on_a_Chair_-_2003.155_-_Clevelan,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Krishna_Standing_by_Radha_who_is_Seated_on_a_Chair_-_2003.155_-_Clevelan,"File:India, Calcutta, Kalighat painting, 19th century - Krishna Standing by Radha who is Seated on a Chair - 2003.155 - Cleveland Museum of Art.tif",no,4377,6648,CC0,anonymous,https://clevelandart.org/art/2003.155,,"https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Krishna_Standing_by_Radha_who_is_Seated_on_a_Chair_-_2003.155_-_Cleveland_Museum_of_Art.tif",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Krishna_Steals_the_Clothes_of_the_Cowgirls_Gopis_-_2003.114.a_-_Clevelan,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Krishna_Steals_the_Clothes_of_the_Cowgirls_Gopis_-_2003.114.a_-_Clevelan,"File:India, Calcutta, Kalighat painting, 19th century - Krishna Steals the Clothes of the Cowgirls (Gopis) - 2003.114.a - Cleveland Museum of Art.tif",no,4251,7140,CC0,anonymous,https://clevelandart.org/art/2003.114.a,"In this image taken from both popular accounts and the Bhagavata Purana, Krishna has stolen the clothes of cowgirls (gopis) who are bathing in the Yamuna River, a tributary of the Ganges River. He refuses to return their clothes, the purple saris seen hanging high in the tree, until they come out an","https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Krishna_Steals_the_Clothes_of_the_Cowgirls_(Gopis)_-_2003.114.a_-_Cleveland_Museum_of_Art.tif",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Krishna_Stroking_Radhas_Feet_-_2003.133.b_-_Cleveland_Museum_of_Art.tif,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Krishna_Stroking_Radhas_Feet_-_2003.133.b_-_Cleveland_Museum_of_Art.tif,"File:India, Calcutta, Kalighat painting, 19th century - Krishna Stroking Radha's Feet - 2003.133.b - Cleveland Museum of Art.tif",,4382,6908,CC0,anonymous,https://clevelandart.org/art/2003.133.b,"Appeased by Krishna's flattery, Radha sits in a chair coyly holding the cloth covering her head. According to popular stories about the couple, Radha often experiences longing for him while they are separated and jealousy for his love affairs with other cowgirls (gopis). Here Krishna is imploring he","https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Krishna_Stroking_Radha%27s_Feet_-_2003.133.b_-_Cleveland_Museum_of_Art.tif",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Krishna_Stroking_Radhas_Feet_-_2003.138_-_Cleveland_Museum_of_Art.tif,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Krishna_Stroking_Radhas_Feet_-_2003.138_-_Cleveland_Museum_of_Art.tif,"File:India, Calcutta, Kalighat painting, 19th century - Krishna Stroking Radha's Feet - 2003.138 - Cleveland Museum of Art.tif",,4330,6394,CC0,anonymous,https://clevelandart.org/art/2003.138,,"https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Krishna_Stroking_Radha%27s_Feet_-_2003.138_-_Cleveland_Museum_of_Art.tif",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Krishna_as_Kali_Worshipped_by_Radha_-_2003.113.a_-_Cleveland_Museum_of_A,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Krishna_as_Kali_Worshipped_by_Radha_-_2003.113.a_-_Cleveland_Museum_of_A,"File:India, Calcutta, Kalighat painting, 19th century - Krishna as Kali Worshipped by Radha - 2003.113.a - Cleveland Museum of Art.tif",no,4309,6389,CC0,anonymous,https://clevelandart.org/art/2003.113.a,"Krishna's cowgirl (gopi) Radha was Ayanaghosha's wife, and her devotion to him transcended marital ties. Whenever Radha was together with Krishna and her husband appeared, Krishna instantly transformed himself into Kali and Radha into her devotee. Radha, a model devotee, symbolizes the human soul an","https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Krishna_as_Kali_Worshipped_by_Radha_-_2003.113.a_-_Cleveland_Museum_of_Art.tif",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Krishna_as_Kali_Worshipped_by_Radha_-_2003.113.b_-_Cleveland_Museum_of_A,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Krishna_as_Kali_Worshipped_by_Radha_-_2003.113.b_-_Cleveland_Museum_of_A,"File:India, Calcutta, Kalighat painting, 19th century - Krishna as Kali Worshipped by Radha - 2003.113.b - Cleveland Museum of Art.tif",no,3212,3898,CC0,anonymous,https://clevelandart.org/art/2003.113.b,,"https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Krishna_as_Kali_Worshipped_by_Radha_-_2003.113.b_-_Cleveland_Museum_of_Art.tif",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Lakshmi_and_Sarasvati_-_2003.121_-_Cleveland_Museum_of_Art.tif,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Lakshmi_and_Sarasvati_-_2003.121_-_Cleveland_Museum_of_Art.tif,"File:India, Calcutta, Kalighat painting, 19th century - Lakshmi and Sarasvati - 2003.121 - Cleveland Museum of Art.tif",,4409,5336,CC0,anonymous,https://clevelandart.org/art/2003.121,,"https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Lakshmi_and_Sarasvati_-_2003.121_-_Cleveland_Museum_of_Art.tif",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Maid_Bringing_a_Hookah_to_a_Lady_recto_Krishna_Weighted_against_Precious,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Maid_Bringing_a_Hookah_to_a_Lady_recto_Krishna_Weighted_against_Precious,"File:India, Calcutta, Kalighat painting, 19th century - Maid Bringing a Hookah to a Lady (recto); Krishna Weighted against Precious - 2003.107 - Cleveland Museum of Art.jpg",no,2281,3400,CC0,anonymous,https://clevelandart.org/art/2003.107,Kalighat paintings reflect the time and context in which they were created. Kalighat painters used their medium to offer penetrating and insightful critiques of British-influenced Indians as well as the British themselves through satires and caricatures. Newly rich Bengali native Indian clerks (babu,"https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Maid_Bringing_a_Hookah_to_a_Lady_(recto);_Krishna_Weighted_against_Precious_-_2003.107_-_Cleveland_Museum_of_Art.jpg",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Maid_Bringing_a_Hookah_to_a_Lady_recto_Krishna_Weighted_against_Precious,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Maid_Bringing_a_Hookah_to_a_Lady_recto_Krishna_Weighted_against_Precious,"File:India, Calcutta, Kalighat painting, 19th century - Maid Bringing a Hookah to a Lady (recto); Krishna Weighted against Precious - 2003.107 - Cleveland Museum of Art.tif",,4392,6546,CC0,anonymous,https://clevelandart.org/art/2003.107,Kalighat paintings reflect the time and context in which they were created. Kalighat painters used their medium to offer penetrating and insightful critiques of British-influenced Indians as well as the British themselves through satires and caricatures. Newly rich Bengali native Indian clerks (babu,"https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Maid_Bringing_a_Hookah_to_a_Lady_(recto);_Krishna_Weighted_against_Precious_-_2003.107_-_Cleveland_Museum_of_Art.tif",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Maid_Bringing_a_Hookah_to_a_Lady_-_2003.107.a_-_Cleveland_Museum_of_Art.,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Maid_Bringing_a_Hookah_to_a_Lady_-_2003.107.a_-_Cleveland_Museum_of_Art.,"File:India, Calcutta, Kalighat painting, 19th century - Maid Bringing a Hookah to a Lady - 2003.107.a - Cleveland Museum of Art.tif",no,4392,6546,CC0,anonymous,https://clevelandart.org/art/2003.107.a,Kalighat paintings reflect the time and context in which they were created. Kalighat painters used their medium to offer penetrating and insightful critiques of British-influenced Indians as well as the British themselves through satires and caricatures. Newly rich Bengali native Indian clerks (babu,"https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Maid_Bringing_a_Hookah_to_a_Lady_-_2003.107.a_-_Cleveland_Museum_of_Art.tif",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Manasa_The_Snake_Goddess_-_2003.106_-_Cleveland_Museum_of_Art.tif,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Manasa_The_Snake_Goddess_-_2003.106_-_Cleveland_Museum_of_Art.tif,"File:India, Calcutta, Kalighat painting, 19th century - Manasa, The Snake Goddess - 2003.106 - Cleveland Museum of Art.tif",,4263,5881,CC0,anonymous,https://clevelandart.org/art/2003.106,لوحة كاليغات تصور الإلهة ماناسا واقفة على ثعبان مع بعض الأفاعي الصغيرة ملتفة على يديها، توجد اللوحة في متحف كليفلاند للفنون.,"https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Manasa,_The_Snake_Goddess_-_2003.106_-_Cleveland_Museum_of_Art.tif",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Matsya_Fish_Avatara_of_Vishnu_-_2003.102_-_Cleveland_Museum_of_Art.jpg,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Matsya_Fish_Avatara_of_Vishnu_-_2003.102_-_Cleveland_Museum_of_Art.jpg,"File:India, Calcutta, Kalighat painting, 19th century - Matsya, Fish Avatara of Vishnu - 2003.102 - Cleveland Museum of Art.jpg",,2024,3400,CC0,anonymous,https://clevelandart.org/art/2003.102,,"https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Matsya,_Fish_Avatara_of_Vishnu_-_2003.102_-_Cleveland_Museum_of_Art.jpg",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Matsya_Fish_Avatara_of_Vishnu_-_2003.102_-_Cleveland_Museum_of_Art.tif,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Matsya_Fish_Avatara_of_Vishnu_-_2003.102_-_Cleveland_Museum_of_Art.tif,"File:India, Calcutta, Kalighat painting, 19th century - Matsya, Fish Avatara of Vishnu - 2003.102 - Cleveland Museum of Art.tif",no,3896,6546,CC0,anonymous,https://clevelandart.org/art/2003.102,,"https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Matsya,_Fish_Avatara_of_Vishnu_-_2003.102_-_Cleveland_Museum_of_Art.tif",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Megha-Nada_Indrajit_Son_of_Radha_-_2003.119_-_Cleveland_Museum_of_Art.ti,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Megha-Nada_Indrajit_Son_of_Radha_-_2003.119_-_Cleveland_Museum_of_Art.ti,"File:India, Calcutta, Kalighat painting, 19th century - Megha-Nada (Indrajit, Son of Radha) - 2003.119 - Cleveland Museum of Art.tif",no,4323,6997,CC0,anonymous,https://clevelandart.org/art/2003.119,,"https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Megha-Nada_(Indrajit,_Son_of_Radha)_-_2003.119_-_Cleveland_Museum_of_Art.tif",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Nitai_and_Gaur_-_2003.154_-_Cleveland_Museum_of_Art.tif,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Nitai_and_Gaur_-_2003.154_-_Cleveland_Museum_of_Art.tif,"File:India, Calcutta, Kalighat painting, 19th century - Nitai and Gaur - 2003.154 - Cleveland Museum of Art.tif",,4459,6694,CC0,anonymous,https://clevelandart.org/art/2003.154,"Pictured are Gaur (the Golden One) and Nitai (he who embodies eternal bliss), Gaur's disciple par excellence. Gaur, also known as Chaitanya Mahaprabhu, is believed by his followers to be an incarnation of Lord Krishna. Nitai is believed to be an avatar of Balarama and, therefore, the brother and fri","https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Nitai_and_Gaur_-_2003.154_-_Cleveland_Museum_of_Art.tif",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Parivati_Placing_a_Wedding_Garland_on_Shiva_-_2003.129.b_-_Cleveland_Mus,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Parivati_Placing_a_Wedding_Garland_on_Shiva_-_2003.129.b_-_Cleveland_Mus,"File:India, Calcutta, Kalighat painting, 19th century - Parivati Placing a Wedding Garland on Shiva - 2003.129.b - Cleveland Museum of Art.tif",no,4375,7026,CC0,anonymous,https://clevelandart.org/art/2003.129.b,,"https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Parivati_Placing_a_Wedding_Garland_on_Shiva_-_2003.129.b_-_Cleveland_Museum_of_Art.tif",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Parvati_Placing_a_Wedding_Garland_on_Shiva_-_2003.108.a_-_Cleveland_Muse,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Parvati_Placing_a_Wedding_Garland_on_Shiva_-_2003.108.a_-_Cleveland_Muse,"File:India, Calcutta, Kalighat painting, 19th century - Parvati Placing a Wedding Garland on Shiva - 2003.108.a - Cleveland Museum of Art.tif",no,4598,7424,CC0,anonymous,https://clevelandart.org/art/2003.108.a,,"https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Parvati_Placing_a_Wedding_Garland_on_Shiva_-_2003.108.a_-_Cleveland_Museum_of_Art.tif",wikimedia_commons
west_bengal,India_Calcutta_Kalighat_painting_19th_century_-_Pravira_Kneeling_at_the_Feet_of_Jana_-_2003.142_-_Cleveland_Museum_of_Ar,data\style_references\west_bengal\India_Calcutta_Kalighat_painting_19th_century_-_Pravira_Kneeling_at_the_Feet_of_Jana_-_2003.142_-_Cleveland_Museum_of_Ar,"File:India, Calcutta, Kalighat painting, 19th century - Pravira Kneeling at the Feet of Jana - 2003.142 - Cleveland Museum of Art.jpg",no,2202,3400,CC0,anonymous,https://clevelandart.org/art/2003.142,,"https://commons.wikimedia.org/wiki/File:India,_Calcutta,_Kalighat_painting,_19th_century_-_Pravira_Kneeling_at_the_Feet_of_Jana_-_2003.142_-_Cleveland_Museum_of_Art.jpg",wikimedia_commons
bihar,A13r.jpg,data\style_references\bihar\A13r.jpg,File:A13r.jpg,no,2336,3504,CC BY-SA 4.0,Adwayt and co,Own work,Students learning Mithila Painting at Bharati Vikas Manch,https://commons.wikimedia.org/wiki/File:A13r.jpg,wikimedia_commons
bihar,Appreciating_Madhubani_Painting.jpg,data\style_references\bihar\Appreciating_Madhubani_Painting.jpg,File:Appreciating Madhubani Painting.jpg,no,683,1024,CC BY 2.0,Ramesh Lalwani,https://www.flickr.com/photos/ramesh_lalwani/5038881503/,Connaught Place is now fully ready for visitors coming for commonwealth Games.Incredible India Festival shall commence from 1st October,https://commons.wikimedia.org/wiki/File:Appreciating_Madhubani_Painting.jpg,wikimedia_commons
bihar,Asha_Jha_Artist_Madhubani_Painting.jpg,data\style_references\bihar\Asha_Jha_Artist_Madhubani_Painting.jpg,File:Asha Jha Artist Madhubani Painting.jpg,no,3024,4032,CC0,Alok Kriti,Own work,Asha Jha Artist Madhubani Painting,https://commons.wikimedia.org/wiki/File:Asha_Jha_Artist_Madhubani_Painting.jpg,wikimedia_commons
bihar,Asha_Jha_Madhubani_Painting_Artist_India.jpg,data\style_references\bihar\Asha_Jha_Madhubani_Painting_Artist_India.jpg,File:Asha Jha Madhubani Painting Artist India.jpg,no,3000,4000,CC0,Alok Kriti,Own work,Asha Jha Madhubani Painting Artist India,https://commons.wikimedia.org/wiki/File:Asha_Jha_Madhubani_Painting_Artist_India.jpg,wikimedia_commons
bihar,Asha_Jha_Madhubani_Painting_Artist_with_girls_and_women_in_Bihar.jpg,data\style_references\bihar\Asha_Jha_Madhubani_Painting_Artist_with_girls_and_women_in_Bihar.jpg,File:Asha Jha Madhubani Painting Artist with girls and women in Bihar.jpg,no,4032,3024,CC0,Alok Kriti,Own work,Madhubani Painting Artist with girls and women in Bihar,https://commons.wikimedia.org/wiki/File:Asha_Jha_Madhubani_Painting_Artist_with_girls_and_women_in_Bihar.jpg,wikimedia_commons
bihar,Asha_Jha_Madhubani_Painting_Artist_with_students.jpg,data\style_references\bihar\Asha_Jha_Madhubani_Painting_Artist_with_students.jpg,File:Asha Jha Madhubani Painting Artist with students.jpg,no,1080,839,CC0,Alok Kriti,Own work,Asha Jha Madhubani Painting Artist with students,https://commons.wikimedia.org/wiki/File:Asha_Jha_Madhubani_Painting_Artist_with_students.jpg,wikimedia_commons
bihar,Asha_Jha_Madhubani_Painting_Bihar_Artist.jpg,data\style_references\bihar\Asha_Jha_Madhubani_Painting_Bihar_Artist.jpg,File:Asha Jha Madhubani Painting Bihar Artist.jpg,,960,1280,CC0,Alok Kriti,Own work,Asha Jha Madhubani Painting Bihar Artist,https://commons.wikimedia.org/wiki/File:Asha_Jha_Madhubani_Painting_Bihar_Artist.jpg,wikimedia_commons
bihar,Asha_Jha_National_Awardee_Madhubani_Painting.jpg,data\style_references\bihar\Asha_Jha_National_Awardee_Madhubani_Painting.jpg,File:Asha Jha National Awardee Madhubani Painting.jpg,no,4160,2773,CC0,Alok Kriti,Own work,Asha Jha National Awardee Madhubani Painting,https://commons.wikimedia.org/wiki/File:Asha_Jha_National_Awardee_Madhubani_Painting.jpg,wikimedia_commons
bihar,Bitia.jpg,data\style_references\bihar\Bitia.jpg,File:Bitia.jpg,,942,1280,CC BY-SA 4.0,Bharti Dayal,Own work,Mother and child,https://commons.wikimedia.org/wiki/File:Bitia.jpg,wikimedia_commons
bihar,Certificate_Innovation.jpg,data\style_references\bihar\Certificate_Innovation.jpg,File:Certificate Innovation.jpg,no,1558,1132,CC BY-SA 4.0,Adwayt and co,Own work,Award Given by Bihar Rural Livelihoods Promotion Society,https://commons.wikimedia.org/wiki/File:Certificate_Innovation.jpg,wikimedia_commons
bihar,Colorful_Madhubani_painting.jpg,data\style_references\bihar\Colorful_Madhubani_painting.jpg,File:Colorful Madhubani painting.jpg,,1024,1024,CC BY-SA 4.0,Sharmapooja0403542,Own work,Madhubani painting is practiced in the Mithila region of Bihar and Nepal. Madhubani painting is one of the many famous Indian art forms.,https://commons.wikimedia.org/wiki/File:Colorful_Madhubani_painting.jpg,wikimedia_commons
bihar,Craft-2-from-Sunaina-Thakur.jpg,data\style_references\bihar\Craft-2-from-Sunaina-Thakur.jpg,File:Craft-2-from-Sunaina-Thakur.jpg,,1593,2480,CC BY-SA 4.0,Shrishej,Own work,Mithila Art Craft 2 designed by Sunaina Thakur,https://commons.wikimedia.org/wiki/File:Craft-2-from-Sunaina-Thakur.jpg,wikimedia_commons
bihar,Craft-3-from-Sunaina-Thakur.jpg,data\style_references\bihar\Craft-3-from-Sunaina-Thakur.jpg,File:Craft-3-from-Sunaina-Thakur.jpg,,2252,1422,CC BY-SA 4.0,Shrishej,Own work,Mithila Craft 3 Crafted by Sunaina Thakur,https://commons.wikimedia.org/wiki/File:Craft-3-from-Sunaina-Thakur.jpg,wikimedia_commons
bihar,Craft-4-from-Sunaina-Thakur.jpg,data\style_references\bihar\Craft-4-from-Sunaina-Thakur.jpg,File:Craft-4-from-Sunaina-Thakur.jpg,,2400,1552,CC BY-SA 4.0,Shrishej,Own work,Mithila Art Craft 4 by Sunaina Thakur,https://commons.wikimedia.org/wiki/File:Craft-4-from-Sunaina-Thakur.jpg,wikimedia_commons
bihar,Craft-5-from-Sunaina-Thakur.jpg,data\style_references\bihar\Craft-5-from-Sunaina-Thakur.jpg,File:Craft-5-from-Sunaina-Thakur.jpg,,1551,2432,CC BY-SA 4.0,Shrishej,Own work,Mithila Art Craft By sunaina thakur,https://commons.wikimedia.org/wiki/File:Craft-5-from-Sunaina-Thakur.jpg,wikimedia_commons
bihar,Craft-6-from-Sunaina-Thakur.jpg,data\style_references\bihar\Craft-6-from-Sunaina-Thakur.jpg,File:Craft-6-from-Sunaina-Thakur.jpg,,2448,1840,CC BY-SA 4.0,Shrishej,Own work,Crafts from Sunaina Thakur,https://commons.wikimedia.org/wiki/File:Craft-6-from-Sunaina-Thakur.jpg,wikimedia_commons
bihar,Dadi5.JPG,data\style_references\bihar\Dadi5.JPG,File:Dadi5.JPG,no,2048,1536,CC BY-SA 3.0,Mahasundari devi,Own work,mahasundari devi,https://commons.wikimedia.org/wiki/File:Dadi5.JPG,wikimedia_commons
bihar,Devi4.jpg,data\style_references\bihar\Devi4.jpg,File:Devi4.jpg,no,1080,1369,CC BY-SA 3.0,Mahasundari devi,Own work,mahasundari devi an artist from madhubani famous for mithila painting,https://commons.wikimedia.org/wiki/File:Devi4.jpg,wikimedia_commons
bihar,Devi6.JPG,data\style_references\bihar\Devi6.JPG,File:Devi6.JPG,,2592,1944,CC BY 3.0,devi,Own work,mahasundari devi an artist from madhubani famous for mithila painting,https://commons.wikimedia.org/wiki/File:Devi6.JPG,wikimedia_commons
bihar,Dilli_Haat_Madhubani_Mithila_Painting_Artist.jpg,data\style_references\bihar\Dilli_Haat_Madhubani_Mithila_Painting_Artist.jpg,File:Dilli Haat Madhubani Mithila Painting Artist.jpg,no,3888,2592,CC BY-SA 4.0,Pallav.journo,Own work,Dilli Haat Madhubani Mithila Painting Artist,https://commons.wikimedia.org/wiki/File:Dilli_Haat_Madhubani_Mithila_Painting_Artist.jpg,wikimedia_commons
bihar,Dulari_Devi.jpg,data\style_references\bihar\Dulari_Devi.jpg,File:Dulari Devi.jpg,no,941,1473,GODL-India,Rashtrapati Bhavan,https://twitter.com/rashtrapatibhvn/status/1457976745718476801,"President Kovind presents Padma Shri to Smt. Dulari Devi for Art. She is an artist and illustrator from Bihar, working in Madhubani art tradition.",https://commons.wikimedia.org/wiki/File:Dulari_Devi.jpg,wikimedia_commons
bihar,Framed_Madhubani_art_in_a_shop.jpg,data\style_references\bihar\Framed_Madhubani_art_in_a_shop.jpg,File:Framed Madhubani art in a shop.jpg,no,1024,679,CC BY 2.0,Deepanjali Kakati,Flickr,Dilli Haat. 10/14/06. Madhubani Art,https://commons.wikimedia.org/wiki/File:Framed_Madhubani_art_in_a_shop.jpg,wikimedia_commons
bihar,Indian_train_decorated_with_Madhubani_painting.jpg,data\style_references\bihar\Indian_train_decorated_with_Madhubani_painting.jpg,File:Indian train decorated with Madhubani painting.jpg,,4032,2268,CC BY-SA 4.0,Karan,Own work,This photo has been taken in the country: India,https://commons.wikimedia.org/wiki/File:Indian_train_decorated_with_Madhubani_painting.jpg,wikimedia_commons
bihar,Jadupatua_paintings_and_Madhubani_paintings.JPG,data\style_references\bihar\Jadupatua_paintings_and_Madhubani_paintings.JPG,File:Jadupatua paintings and Madhubani paintings.JPG,no,4320,3240,CC BY-SA 3.0,Rohini,Own work,"Jadupatua paintings (back), Madhubani paintings (foreground)",https://commons.wikimedia.org/wiki/File:Jadupatua_paintings_and_Madhubani_paintings.JPG,wikimedia_commons
bihar,Jharkhand_village_walls_depicting_tribal_life_by_madhubani_morals.jpg,data\style_references\bihar\Jharkhand_village_walls_depicting_tribal_life_by_madhubani_morals.jpg,File:Jharkhand village walls depicting tribal life by madhubani morals.jpg,,1170,640,CC BY-SA 4.0,Md Khurshid,Own work,"Jharkhand ,the eastern tribal populas state of India .lacking behind in development.The tribal community which supposed to most backward community in india fighting everyday for just their livelihood ,Bad condition of availability of basic life supporting items such as, availability of clean water,M",https://commons.wikimedia.org/wiki/File:Jharkhand_village_walls_depicting_tribal_life_by_madhubani_morals.jpg,wikimedia_commons
bihar,Kalaneshwar_Dham_Temple_Madhubani_BiharIndia.jpg,data\style_references\bihar\Kalaneshwar_Dham_Temple_Madhubani_BiharIndia.jpg,"File:Kalaneshwar Dham Temple, Madhubani, Bihar,India.jpg",no,4096,2304,CC0,Baap8969,Own work,"A sacred Shiva temple in Madhubani, Bihar, Kalaneshwar Dham is known for its spiritual ambiance and is a revered site for devotees during Shravan and Maha Shivratri.","https://commons.wikimedia.org/wiki/File:Kalaneshwar_Dham_Temple,_Madhubani,_Bihar,India.jpg",wikimedia_commons
bihar,Krishan_Kumar_Kashyap_2.jpg,data\style_references\bihar\Krishan_Kumar_Kashyap_2.jpg,File:Krishan Kumar Kashyap 2.jpg,no,1500,2100,CC BY-SA 4.0,Adwayt and co,Own work,Father of Mithila Painting,https://commons.wikimedia.org/wiki/File:Krishan_Kumar_Kashyap_2.jpg,wikimedia_commons
bihar,Krishan_Kumar_Kashyap.jpg,data\style_references\bihar\Krishan_Kumar_Kashyap.jpg,File:Krishan Kumar Kashyap.jpg,no,1500,2100,CC BY-SA 4.0,Adwayt and co,Own work,Krishan Kumar Kashyap,https://commons.wikimedia.org/wiki/File:Krishan_Kumar_Kashyap.jpg,wikimedia_commons
